beer_style,coeff
Astringency,-0.001412522641076876
Body,0.0006750814084971401
Alcohol,0.004585046334430945
Bitter,-0.001617589314319781
Sweet,-0.0004722368367534716
Sour,-0.0013682068857103877
Salty,-0.0062229232161878445
Fruits,0.00345301508095062
Hoppy,0.0021181428693660027
Spices,0.0006627492578598672
Malty,-0.0009005199089028421
