beer_style,coeff
Astringency,0.00507281365316391
Body,-0.002810248451072818
Alcohol,-0.0007109490801923892
Bitter,-0.0025765636267632256
Sweet,-0.0037717037436968558
Sour,0.0011113553653840252
Salty,-0.00462319937996243
Fruits,0.003100902975944892
Hoppy,0.0028595316804200877
Spices,0.005788044811548735
Malty,-0.0019378140360748297
