beer_style,coeff
Astringency,-0.003377955763358455
Body,-0.00023789680556111784
Alcohol,0.002352546659380004
Bitter,0.0074536640963603846
Sweet,0.0003591736971926014
Sour,0.0020855000727918018
Salty,-0.008524324120587455
Fruits,0.0033262908493065938
Hoppy,-0.004691086613639025
Spices,0.0011180487743226593
Malty,-0.0008606275027497492
