beer_style,coeff
Astringency,0.007585352516857072
Body,0.011539246985230081
Alcohol,-0.003356207871100552
Bitter,0.0025125383883626983
Sweet,0.0027769885552006903
Sour,0.0034856688912612756
Salty,-0.005602737787396628
Fruits,-0.003737381292020543
Hoppy,-0.0041524639623066
Spices,0.0021548991837871435
Malty,-0.005768905703927534
