beer_style,coeff
Astringency,-0.004887153572450399
Body,0.003471283669456607
Alcohol,0.001147837026570333
Bitter,0.004640346621284119
Sweet,-0.0004358691796211105
Sour,0.002326746342655182
Salty,-0.0017946749436318203
Fruits,0.003297176239331866
Hoppy,-0.0021852520425694297
Spices,0.0013887240321582657
Malty,-0.0005805871474366788
