beer_style,coeff
Astringency,-0.008992801771002801
Body,0.0011873467379171971
Alcohol,0.004833480503155274
Bitter,0.0037464558301935646
Sweet,-0.0017604606788910696
Sour,0.001631916789765535
Salty,0.002205715607474711
Fruits,0.0031302984949254497
Hoppy,-0.00531883270853496
Spices,0.0003800182491492185
Malty,-0.0002881391972664153
