beer_style,coeff
Astringency,-0.009217957321846926
Body,0.0015703600818068302
Alcohol,0.005633321366587248
Bitter,0.0026975597811273624
Sweet,0.0005904151174083772
Sour,-0.004194933641851614
Salty,0.00083914291124172
Fruits,0.0003205496778759075
Hoppy,-0.0024135978151250846
Spices,0.0008488776453013502
Malty,0.00037125959910753185
