beer_style,coeff
Astringency,-0.0007454923280180134
Body,0.001373495626020428
Alcohol,0.005866859950809513
Bitter,-0.004288787327537994
Sweet,0.000944906468165345
Sour,-0.0010310742374809076
Salty,-0.02732085569897564
Fruits,0.0045890048460530885
Hoppy,0.0025923322587674815
Spices,-0.006778388470319092
Malty,-0.00454244660892058
