beer_style,coeff
Astringency,0.019221092781493067
Body,0.03838868683749307
Alcohol,0.006195808075933707
Bitter,0.01160728387479304
Sweet,0.02447457663479062
Sour,0.018593240777685874
Salty,0.08292529976757725
Fruits,-0.012842161882560196
Hoppy,-0.006064838128717571
Spices,0.05341140843199907
Malty,-0.04090861698190029
