overall_step,Bitter
4.0,0.32
4.0,0.32
4.0,0.32
4.0,0.32
4.0,0.32
4.0,0.32
5.0,0.32
4.0,0.32
4.5,0.32
4.0,0.32
4.0,0.32
4.0,0.32
4.0,0.32
4.0,0.32
4.5,0.32
4.0,0.32
4.0,0.32
4.0,0.32
4.5,0.32
4.0,0.32
4.0,0.32
3.5,0.32
4.0,0.32
3.5,0.32
4.0,0.32
4.0,0.32
4.0,0.32
4.0,0.32
4.5,0.32
4.0,0.32
3.5,0.32
4.0,0.32
4.0,0.32
4.5,0.32
4.0,0.32
4.0,0.32
4.5,0.32
4.0,0.32
4.5,0.32
4.0,0.32
4.5,0.32
4.5,0.32
4.0,0.32
5.0,0.32
4.5,0.32
4.0,0.32
3.5,0.32
4.0,0.32
4.0,0.32
4.0,0.32
4.5,0.32
5.0,0.32
4.5,0.32
4.0,0.32
5.0,0.32
4.0,0.32
5.0,0.32
4.0,0.32
4.0,0.32
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
3.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
3.0,0.23333333333333334
4.5,0.23333333333333334
3.5,0.23333333333333334
4.5,0.23333333333333334
3.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
3.5,0.23333333333333334
4.0,0.23333333333333334
4.5,0.23333333333333334
4.5,0.23333333333333334
4.0,0.23333333333333334
3.0,0.23333333333333334
3.5,0.23333333333333334
4.5,0.23333333333333334
3.5,0.23333333333333334
4.0,0.23333333333333334
4.5,0.23333333333333334
4.0,0.23333333333333334
3.5,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
3.5,0.23333333333333334
4.5,0.23333333333333334
4.0,0.23333333333333334
4.0,0.23333333333333334
3.5,0.23333333333333334
4.0,0.23333333333333334
3.5,0.23333333333333334
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
3.5,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
3.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
3.0,0.09333333333333332
4.0,0.09333333333333332
3.5,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
3.5,0.09333333333333332
4.0,0.09333333333333332
3.5,0.09333333333333332
4.0,0.09333333333333332
3.0,0.09333333333333332
3.5,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
3.5,0.09333333333333332
3.5,0.09333333333333332
3.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
3.0,0.09333333333333332
4.0,0.09333333333333332
3.5,0.09333333333333332
3.5,0.09333333333333332
3.5,0.09333333333333332
4.5,0.09333333333333332
4.0,0.09333333333333332
4.5,0.09333333333333332
4.5,0.09333333333333332
4.0,0.09333333333333332
3.5,0.09333333333333332
4.5,0.09333333333333332
4.0,0.09333333333333332
3.5,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
3.5,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
5.0,0.09333333333333332
3.5,0.09333333333333332
3.5,0.09333333333333332
3.5,0.09333333333333332
3.0,0.09333333333333332
3.5,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
3.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
4.0,0.09333333333333332
3.0,0.09333333333333332
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
3.0,0.019999999999999966
4.0,0.019999999999999966
3.5,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
3.0,0.019999999999999966
3.5,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
3.5,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.5,0.019999999999999966
4.0,0.019999999999999966
4.0,0.019999999999999966
4.5,0.019999999999999966
4.5,0.019999999999999966
4.0,0.019999999999999966
4.5,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
3.0,0.05999999999999998
3.5,0.05999999999999998
4.0,0.05999999999999998
3.5,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
3.5,0.05999999999999998
3.0,0.05999999999999998
3.5,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
3.5,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.5,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
5.0,0.05999999999999998
4.0,0.05999999999999998
3.5,0.05999999999999998
4.0,0.05999999999999998
3.5,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
3.0,0.05999999999999998
3.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.5,0.05999999999999998
4.0,0.05999999999999998
3.5,0.05999999999999998
4.0,0.05999999999999998
5.0,0.05999999999999998
4.0,0.05999999999999998
3.5,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
3.5,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.05999999999999998
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
3.0,0.1333333333333333
3.5,0.1333333333333333
4.0,0.1333333333333333
4.5,0.1333333333333333
4.0,0.1333333333333333
3.0,0.1333333333333333
4.5,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.5,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
3.0,0.1333333333333333
4.0,0.1333333333333333
3.0,0.1333333333333333
3.0,0.1333333333333333
3.5,0.1333333333333333
4.5,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
3.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.5,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
3.5,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
3.5,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
3.5,0.1333333333333333
3.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
3.5,0.1333333333333333
5.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
5.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
5.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
5.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
3.5,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
4.0,0.1333333333333333
3.0,0.1333333333333333
