overall_step,Spices
3.5,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
5.0,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.5,0.43478260869565216
3.5,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.5,0.43478260869565216
3.0,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
3.0,0.43478260869565216
4.5,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.5,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
3.0,0.43478260869565216
3.5,0.43478260869565216
3.0,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
3.0,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.5,0.43478260869565216
4.0,0.43478260869565216
4.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
4.5,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.5,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
5.0,0.43478260869565216
4.0,0.43478260869565216
4.5,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.5,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
4.5,0.43478260869565216
3.5,0.43478260869565216
5.0,0.43478260869565216
4.0,0.43478260869565216
3.0,0.43478260869565216
3.5,0.43478260869565216
4.5,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
4.5,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
4.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
3.0,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
3.0,0.43478260869565216
3.0,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
4.5,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
4.5,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
5.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
4.0,0.43478260869565216
3.5,0.43478260869565216
3.5,0.43478260869565216
4.0,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.0,0.0923913043478261
4.0,0.0923913043478261
5.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.0,0.0923913043478261
3.0,0.0923913043478261
3.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
3.5,0.0923913043478261
4.5,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.5,0.0923913043478261
3.5,0.0923913043478261
3.5,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
3.0,0.0923913043478261
4.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.0,0.0923913043478261
3.5,0.0923913043478261
3.5,0.0923913043478261
3.0,0.0923913043478261
4.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
4.5,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.5,0.0923913043478261
3.0,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
5.0,0.0923913043478261
4.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
3.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
3.0,0.0923913043478261
3.0,0.0923913043478261
3.5,0.0923913043478261
3.5,0.0923913043478261
4.5,0.0923913043478261
3.0,0.0923913043478261
4.5,0.0923913043478261
3.5,0.0923913043478261
4.5,0.0923913043478261
3.5,0.0923913043478261
4.5,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.5,0.0923913043478261
3.5,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
3.0,0.0923913043478261
3.0,0.0923913043478261
5.0,0.0923913043478261
3.5,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
3.0,0.0923913043478261
3.0,0.0923913043478261
4.0,0.0923913043478261
4.5,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.5,0.0923913043478261
4.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
4.5,0.0923913043478261
4.5,0.0923913043478261
3.5,0.0923913043478261
4.0,0.0923913043478261
4.0,0.0923913043478261
3.5,0.0923913043478261
4.5,0.0923913043478261
3.5,0.0923913043478261
3.0,0.0923913043478261
3.5,0.0923913043478261
4.5,0.0923913043478261
4.5,0.0923913043478261
4.0,0.0923913043478261
4.5,0.0923913043478261
3.5,0.1358695652173913
3.0,0.1358695652173913
4.0,0.1358695652173913
3.5,0.1358695652173913
3.5,0.1358695652173913
3.0,0.1358695652173913
3.5,0.1358695652173913
4.0,0.1358695652173913
3.0,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
3.0,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
3.0,0.1358695652173913
4.0,0.1358695652173913
3.5,0.1358695652173913
4.0,0.1358695652173913
3.5,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
3.5,0.1358695652173913
3.0,0.1358695652173913
3.5,0.1358695652173913
4.0,0.1358695652173913
3.5,0.1358695652173913
3.5,0.1358695652173913
4.0,0.1358695652173913
3.5,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
3.0,0.1358695652173913
3.5,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
3.5,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
3.5,0.1358695652173913
3.5,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
3.0,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
3.0,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
4.0,0.1358695652173913
3.0,0.1358695652173913
4.0,0.1358695652173913
