overall_step,Malty
4.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
5.0,0.35526315789473684
4.0,0.35526315789473684
4.5,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.5,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.5,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
3.5,0.35526315789473684
4.0,0.35526315789473684
3.5,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.5,0.35526315789473684
4.0,0.35526315789473684
3.5,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.5,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.5,0.35526315789473684
4.0,0.35526315789473684
4.5,0.35526315789473684
4.0,0.35526315789473684
4.5,0.35526315789473684
4.5,0.35526315789473684
4.0,0.35526315789473684
5.0,0.35526315789473684
4.5,0.35526315789473684
4.0,0.35526315789473684
3.5,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.5,0.35526315789473684
5.0,0.35526315789473684
4.5,0.35526315789473684
4.0,0.35526315789473684
5.0,0.35526315789473684
4.0,0.35526315789473684
5.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.35526315789473684
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
3.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
3.0,0.3519736842105263
4.5,0.3519736842105263
3.5,0.3519736842105263
4.5,0.3519736842105263
3.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
3.5,0.3519736842105263
4.0,0.3519736842105263
4.5,0.3519736842105263
4.5,0.3519736842105263
4.0,0.3519736842105263
3.0,0.3519736842105263
3.5,0.3519736842105263
4.5,0.3519736842105263
3.5,0.3519736842105263
4.0,0.3519736842105263
4.5,0.3519736842105263
4.0,0.3519736842105263
3.5,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
3.5,0.3519736842105263
4.5,0.3519736842105263
4.0,0.3519736842105263
4.0,0.3519736842105263
3.5,0.3519736842105263
4.0,0.3519736842105263
3.5,0.3519736842105263
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
3.5,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
3.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
3.0,0.27631578947368424
4.0,0.27631578947368424
3.5,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
3.5,0.27631578947368424
4.0,0.27631578947368424
3.5,0.27631578947368424
4.0,0.27631578947368424
3.0,0.27631578947368424
3.5,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
3.5,0.27631578947368424
3.5,0.27631578947368424
3.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
3.0,0.27631578947368424
4.0,0.27631578947368424
3.5,0.27631578947368424
3.5,0.27631578947368424
3.5,0.27631578947368424
4.5,0.27631578947368424
4.0,0.27631578947368424
4.5,0.27631578947368424
4.5,0.27631578947368424
4.0,0.27631578947368424
3.5,0.27631578947368424
4.5,0.27631578947368424
4.0,0.27631578947368424
3.5,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
