overall_step,Astringency
5.0,0.024096385542168672
4.5,0.024096385542168672
4.5,0.024096385542168672
5.0,0.024096385542168672
4.5,0.024096385542168672
4.0,0.024096385542168672
4.0,0.024096385542168672
4.5,0.024096385542168672
5.0,0.024096385542168672
4.5,0.024096385542168672
5.0,0.024096385542168672
4.0,0.024096385542168672
4.0,0.024096385542168672
5.0,0.024096385542168672
5.0,0.024096385542168672
4.0,0.024096385542168672
5.0,0.024096385542168672
5.0,0.024096385542168672
4.5,0.024096385542168672
4.5,0.024096385542168672
4.5,0.024096385542168672
5.0,0.024096385542168672
4.0,0.024096385542168672
4.0,0.12048192771084336
3.5,0.12048192771084336
4.0,0.12048192771084336
4.0,0.12048192771084336
4.0,0.12048192771084336
3.0,0.12048192771084336
3.0,0.12048192771084336
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.5,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.5,0.09638554216867468
3.0,0.09638554216867468
3.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.5,0.09638554216867468
3.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.0,0.09638554216867468
4.0,0.09638554216867468
3.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.5,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.5,0.09638554216867468
4.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.0,0.09638554216867468
4.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
3.0,0.09638554216867468
3.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.0,0.09638554216867468
4.5,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
4.5,0.09638554216867468
4.0,0.09638554216867468
4.0,0.09638554216867468
3.0,0.25301204819277107
4.5,0.25301204819277107
4.0,0.25301204819277107
5.0,0.25301204819277107
4.0,0.25301204819277107
4.5,0.25301204819277107
4.0,0.25301204819277107
3.0,0.25301204819277107
3.5,0.25301204819277107
3.0,0.25301204819277107
5.0,0.25301204819277107
3.5,0.25301204819277107
3.0,0.25301204819277107
