overall_step,Bitter
4.0,0.026666666666666634
4.0,0.026666666666666634
3.0,0.026666666666666634
3.5,0.026666666666666634
3.0,0.026666666666666634
3.0,0.026666666666666634
4.0,0.026666666666666634
3.5,0.026666666666666634
5.0,0.03999999999999997
3.0,0.03999999999999997
3.0,0.03999999999999997
4.0,0.03999999999999997
4.0,0.03999999999999997
3.0,0.03999999999999997
3.5,0.03999999999999997
3.5,0.03999999999999997
3.5,0.03999999999999997
4.0,0.03999999999999997
5.0,0.07333333333333332
3.0,0.07333333333333332
3.0,0.07333333333333332
4.0,0.07333333333333332
3.0,0.07333333333333332
3.5,0.07333333333333332
3.0,0.07333333333333332
4.0,0.09333333333333332
4.5,0.09333333333333332
4.0,0.09333333333333332
3.0,0.09333333333333332
3.5,0.09333333333333332
3.0,0.09333333333333332
3.5,0.09333333333333332
4.0,0.09333333333333332
4.5,0.09333333333333332
3.0,0.09333333333333332
4.0,0.09333333333333332
3.5,0.09333333333333332
4.5,0.09333333333333332
4.0,0.09333333333333332
3.0,0.09333333333333332
4.0,0.09333333333333332
3.5,0.09333333333333332
3.0,0.09333333333333332
3.0,0.09333333333333332
4.0,0.25333333333333335
4.0,0.25333333333333335
4.0,0.25333333333333335
3.0,0.25333333333333335
4.0,0.25333333333333335
3.5,0.25333333333333335
3.5,0.25333333333333335
3.0,0.25333333333333335
3.0,0.25333333333333335
3.0,0.25333333333333335
4.0,0.25333333333333335
3.0,0.25333333333333335
4.0,0.25333333333333335
4.0,0.25333333333333335
3.0,0.25333333333333335
3.5,0.25333333333333335
4.0,0.25333333333333335
3.0,0.25333333333333335
3.0,0.25333333333333335
3.0,0.25333333333333335
3.0,0.25333333333333335
3.5,0.25333333333333335
3.0,0.25333333333333335
3.0,0.25333333333333335
3.0,0.25333333333333335
3.0,0.25333333333333335
3.5,0.25333333333333335
3.0,0.25333333333333335
4.0,0.25333333333333335
3.0,0.25333333333333335
4.0,0.25333333333333335
3.0,0.25333333333333335
3.5,0.25333333333333335
3.0,0.25333333333333335
3.0,0.25333333333333335
3.0,0.25333333333333335
3.5,0.25333333333333335
4.0,0.25333333333333335
3.0,0.25333333333333335
3.0,0.25333333333333335
3.0,0.25333333333333335
3.5,0.25333333333333335
3.5,0.25333333333333335
3.0,0.25333333333333335
5.0,0.25333333333333335
3.0,0.25333333333333335
3.5,0.25333333333333335
4.0,0.25333333333333335
3.0,0.11333333333333333
4.0,0.11333333333333333
4.0,0.11333333333333333
5.0,0.11333333333333333
3.0,0.11333333333333333
3.0,0.11333333333333333
4.0,0.11333333333333333
5.0,0.11333333333333333
3.5,0.11333333333333333
3.5,0.11333333333333333
3.5,0.11333333333333333
3.5,0.11333333333333333
3.0,0.11333333333333333
3.0,0.11333333333333333
3.5,0.11333333333333333
3.0,0.11333333333333333
3.0,0.11333333333333333
3.5,0.11333333333333333
4.5,0.11333333333333333
3.0,0.11333333333333333
3.0,0.11333333333333333
4.0,0.11333333333333333
3.5,0.11333333333333333
3.5,0.11333333333333333
3.0,0.11333333333333333
5.0,0.11333333333333333
3.0,0.11333333333333333
4.0,0.11333333333333333
3.0,0.11333333333333333
3.0,0.11333333333333333
3.0,0.11333333333333333
3.0,0.11333333333333333
3.5,0.11333333333333333
3.5,0.11333333333333333
3.0,0.11333333333333333
4.0,0.11333333333333333
3.0,0.11333333333333333
4.0,0.11333333333333333
3.0,0.11333333333333333
3.5,0.11333333333333333
3.0,0.11333333333333333
3.0,0.11333333333333333
3.5,0.11333333333333333
3.0,0.11333333333333333
3.0,0.11333333333333333
3.0,0.11333333333333333
3.5,0.11333333333333333
4.0,0.11333333333333333
3.5,0.11333333333333333
4.0,0.11333333333333333
3.0,0.11333333333333333
3.0,0.11333333333333333
4.0,0.11333333333333333
4.0,0.11333333333333333
3.0,0.11333333333333333
3.0,0.11333333333333333
4.0,0.11333333333333333
3.5,0.11333333333333333
3.5,0.11333333333333333
3.5,0.11333333333333333
3.5,0.11333333333333333
4.0,0.11333333333333333
4.0,0.11333333333333333
3.0,0.11333333333333333
4.0,0.11333333333333333
3.0,0.11333333333333333
3.0,0.19999999999999998
4.0,0.19999999999999998
5.0,0.19999999999999998
3.5,0.19999999999999998
5.0,0.19999999999999998
3.0,0.19999999999999998
3.0,0.19999999999999998
3.5,0.19999999999999998
4.0,0.10666666666666666
5.0,0.10666666666666666
3.5,0.10666666666666666
3.5,0.10666666666666666
3.0,0.10666666666666666
3.0,0.10666666666666666
3.0,0.10666666666666666
3.0,0.10666666666666666
3.0,0.10666666666666666
3.0,0.10666666666666666
4.0,0.10666666666666666
3.0,0.10666666666666666
3.5,0.10666666666666666
3.5,0.10666666666666666
3.0,0.10666666666666666
3.0,0.10666666666666666
3.5,0.10666666666666666
3.0,0.10666666666666666
3.5,0.10666666666666666
3.0,0.10666666666666666
3.0,0.10666666666666666
4.0,0.10666666666666666
3.0,0.10666666666666666
4.5,0.10666666666666666
3.5,0.10666666666666666
4.0,0.10666666666666666
4.0,0.10666666666666666
4.0,0.10666666666666666
4.0,0.10666666666666666
4.0,0.10666666666666666
3.5,0.10666666666666666
3.5,0.10666666666666666
4.0,0.10666666666666666
3.5,0.10666666666666666
3.0,0.26666666666666666
5.0,0.26666666666666666
3.0,0.26666666666666666
4.0,0.26666666666666666
4.0,0.26666666666666666
3.0,0.26666666666666666
3.5,0.26666666666666666
4.0,0.26666666666666666
4.0,0.26666666666666666
4.0,0.26666666666666666
3.5,0.26666666666666666
3.0,0.26666666666666666
3.5,0.26666666666666666
3.0,0.26666666666666666
5.0,0.26666666666666666
3.5,0.26666666666666666
