overall_step,Malty
3.5,0.25
4.5,0.25
4.0,0.25
3.0,0.25
3.0,0.25
4.5,0.25
5.0,0.25
4.0,0.25
3.5,0.25
4.5,0.25
4.0,0.25
3.5,0.25
4.0,0.25
4.5,0.25
4.0,0.25
4.5,0.25
4.0,0.25
4.0,0.25
4.5,0.25
5.0,0.25
4.0,0.25
4.5,0.25
4.5,0.25
3.5,0.25
4.5,0.25
4.5,0.25
4.0,0.25
4.0,0.25
3.5,0.25
4.0,0.25
4.0,0.25
4.0,0.25
4.5,0.25
4.5,0.25
4.5,0.25
5.0,0.25
4.0,0.25
4.5,0.25
4.0,0.25
4.0,0.25
4.0,0.25
5.0,0.25
4.0,0.25
4.0,0.25
4.0,0.25
4.5,0.25
4.5,0.25
4.0,0.25
5.0,0.25
5.0,0.25
3.0,0.20065789473684212
3.0,0.20065789473684212
4.0,0.20065789473684212
3.0,0.20065789473684212
4.0,0.20065789473684212
3.5,0.20065789473684212
3.5,0.20065789473684212
4.0,0.20065789473684212
3.0,0.20065789473684212
3.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
3.5,0.20065789473684212
4.0,0.20065789473684212
3.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
3.5,0.20065789473684212
3.5,0.20065789473684212
4.0,0.20065789473684212
3.5,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
3.0,0.20065789473684212
3.5,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
3.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
3.5,0.20065789473684212
3.5,0.20065789473684212
3.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
3.5,0.20065789473684212
4.0,0.20065789473684212
3.0,0.20065789473684212
4.0,0.20065789473684212
3.5,0.20065789473684212
3.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
3.5,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
3.5,0.20065789473684212
4.0,0.20065789473684212
3.5,0.20065789473684212
3.5,0.20065789473684212
3.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
4.5,0.20065789473684212
3.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
3.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
4.0,0.20065789473684212
3.5,0.00986842105263156
3.0,0.00986842105263156
3.5,0.00986842105263156
4.0,0.00986842105263156
3.0,0.0
4.0,0.125
3.5,0.125
3.5,0.125
3.5,0.125
3.5,0.125
3.0,0.125
4.0,0.125
3.5,0.125
3.5,0.125
3.0,0.125
4.0,0.125
3.0,0.125
4.0,0.125
4.0,0.125
3.5,0.125
3.5,0.125
3.5,0.125
3.0,0.125
4.0,0.125
3.5,0.125
4.0,0.125
4.0,0.125
3.5,0.125
3.5,0.125
3.0,0.125
4.0,0.125
4.0,0.125
3.5,0.125
3.5,0.125
3.0,0.125
3.0,0.125
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
3.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.0,0.2828947368421053
3.5,0.2828947368421053
4.5,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.0,0.2828947368421053
4.0,0.2828947368421053
5.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
3.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
3.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
3.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
5.0,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
4.0,0.2828947368421053
3.5,0.2828947368421053
3.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
3.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.0,0.2828947368421053
4.5,0.2828947368421053
3.0,0.27631578947368424
3.5,0.27631578947368424
4.0,0.27631578947368424
5.0,0.27631578947368424
3.0,0.27631578947368424
3.5,0.27631578947368424
4.0,0.27631578947368424
3.0,0.27631578947368424
3.0,0.27631578947368424
3.5,0.27631578947368424
3.0,0.27631578947368424
3.5,0.27631578947368424
3.0,0.27631578947368424
3.0,0.27631578947368424
4.0,0.27631578947368424
4.0,0.27631578947368424
3.0,0.27631578947368424
3.0,0.27631578947368424
3.0,0.27631578947368424
3.5,0.27631578947368424
3.0,0.27631578947368424
3.0,0.27631578947368424
3.0,0.27631578947368424
3.0,0.27631578947368424
3.0,0.27631578947368424
3.5,0.27631578947368424
3.0,0.27631578947368424
4.0,0.27631578947368424
3.0,0.27631578947368424
3.0,0.27631578947368424
3.0,0.27631578947368424
3.0,0.27631578947368424
3.5,0.27631578947368424
3.5,0.27631578947368424
3.5,0.27631578947368424
3.5,0.10197368421052631
4.0,0.10197368421052631
4.0,0.10197368421052631
4.0,0.10197368421052631
4.0,0.10197368421052631
4.0,0.10197368421052631
3.0,0.10197368421052631
4.0,0.10197368421052631
4.0,0.10197368421052631
3.0,0.10197368421052631
4.0,0.10197368421052631
3.5,0.10197368421052631
3.5,0.10197368421052631
4.0,0.10197368421052631
5.0,0.10197368421052631
4.0,0.10197368421052631
3.5,0.10197368421052631
4.0,0.10197368421052631
4.0,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
4.0,0.4342105263157895
3.0,0.4342105263157895
3.0,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
3.0,0.4342105263157895
3.5,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
3.5,0.4342105263157895
4.5,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
3.5,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
5.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
3.0,0.4342105263157895
3.0,0.4342105263157895
5.0,0.4342105263157895
3.0,0.4342105263157895
4.5,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
3.0,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
3.5,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
4.5,0.4342105263157895
4.5,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
3.0,0.4342105263157895
3.5,0.4342105263157895
4.0,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.5,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
3.0,0.4342105263157895
3.5,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
3.0,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.5,0.4342105263157895
3.0,0.4342105263157895
3.0,0.4342105263157895
3.0,0.4342105263157895
3.0,0.4342105263157895
3.0,0.4342105263157895
5.0,0.4342105263157895
4.5,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
4.5,0.4342105263157895
3.5,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
3.0,0.4342105263157895
3.0,0.4342105263157895
5.0,0.4342105263157895
4.0,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
3.0,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
4.5,0.4342105263157895
5.0,0.4342105263157895
3.5,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
3.5,0.4342105263157895
4.0,0.4342105263157895
4.0,0.4342105263157895
3.5,0.4342105263157895
3.0,0.4342105263157895
3.5,0.4342105263157895
3.0,0.4342105263157895
3.0,0.4342105263157895
5.0,0.16118421052631576
4.0,0.16118421052631576
3.0,0.16118421052631576
3.5,0.16118421052631576
5.0,0.16118421052631576
4.0,0.16118421052631576
3.5,0.16118421052631576
3.0,0.16118421052631576
3.0,0.16118421052631576
3.0,0.16118421052631576
4.0,0.16118421052631576
3.0,0.16118421052631576
4.5,0.16118421052631576
4.5,0.16118421052631576
3.0,0.16118421052631576
3.5,0.16118421052631576
5.0,0.16118421052631576
3.0,0.16118421052631576
3.0,0.16118421052631576
4.0,0.16118421052631576
4.0,0.16118421052631576
3.5,0.16118421052631576
4.5,0.16118421052631576
3.5,0.16118421052631576
5.0,0.16118421052631576
4.5,0.16118421052631576
3.5,0.16118421052631576
3.0,0.16118421052631576
5.0,0.16118421052631576
3.0,0.16118421052631576
5.0,0.16118421052631576
3.5,0.16118421052631576
3.0,0.16118421052631576
4.0,0.16118421052631576
3.0,0.16118421052631576
3.0,0.16118421052631576
4.0,0.16118421052631576
4.5,0.16118421052631576
3.5,0.3947368421052631
3.5,0.3947368421052631
4.0,0.3947368421052631
3.5,0.3947368421052631
4.0,0.3947368421052631
4.0,0.3947368421052631
3.5,0.3947368421052631
3.5,0.3947368421052631
3.5,0.3947368421052631
3.0,0.3947368421052631
5.0,0.3947368421052631
4.0,0.3947368421052631
4.0,0.3947368421052631
3.0,0.3947368421052631
3.0,0.3947368421052631
3.5,0.3947368421052631
3.0,0.3947368421052631
4.0,0.3947368421052631
3.0,0.3947368421052631
3.5,0.3947368421052631
3.5,0.3947368421052631
4.0,0.3947368421052631
4.0,0.3947368421052631
3.0,0.04934210526315789
3.5,0.04934210526315789
4.0,0.04934210526315789
3.0,0.04934210526315789
4.0,0.04934210526315789
3.0,0.04934210526315789
3.5,0.04934210526315789
4.0,0.04934210526315789
4.0,0.04934210526315789
3.0,0.04934210526315789
3.0,0.04934210526315789
3.5,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
3.0,0.25328947368421056
3.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
3.0,0.25328947368421056
4.0,0.25328947368421056
3.0,0.25328947368421056
4.0,0.25328947368421056
3.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.0,0.25328947368421056
5.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
4.0,0.25328947368421056
4.5,0.25328947368421056
4.0,0.25328947368421056
3.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.0,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.0,0.25328947368421056
3.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.0,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.0,0.25328947368421056
4.5,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.25328947368421056
4.0,0.25328947368421056
3.5,0.25328947368421056
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
5.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
3.5,0.430921052631579
3.5,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
3.0,0.430921052631579
4.0,0.430921052631579
5.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
3.5,0.430921052631579
3.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
3.5,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
3.5,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
3.5,0.430921052631579
3.0,0.430921052631579
3.0,0.430921052631579
4.0,0.430921052631579
3.5,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
3.0,0.430921052631579
4.0,0.430921052631579
3.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
3.0,0.430921052631579
4.5,0.430921052631579
4.0,0.430921052631579
3.5,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
3.5,0.430921052631579
3.5,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.5,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.5,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
3.0,0.430921052631579
4.0,0.430921052631579
3.5,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.5,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.5,0.430921052631579
4.5,0.430921052631579
4.0,0.430921052631579
4.5,0.430921052631579
4.0,0.430921052631579
3.5,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.5,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
4.0,0.430921052631579
3.5,0.430921052631579
4.0,0.430921052631579
4.0,0.05592105263157894
4.0,0.05592105263157894
4.5,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
3.5,0.05592105263157894
3.5,0.05592105263157894
3.0,0.05592105263157894
4.0,0.05592105263157894
4.5,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
4.5,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
4.0,0.05592105263157894
3.0,0.00657894736842105
4.0,0.00657894736842105
3.0,0.00657894736842105
3.5,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
3.5,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
3.0,0.3026315789473684
3.0,0.3026315789473684
3.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
5.0,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
3.5,0.3026315789473684
3.5,0.3026315789473684
3.0,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
3.5,0.3026315789473684
4.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
4.0,0.3026315789473684
5.0,0.3026315789473684
3.0,0.3026315789473684
3.0,0.3026315789473684
5.0,0.3026315789473684
3.5,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
3.5,0.3026315789473684
3.0,0.3026315789473684
3.5,0.3026315789473684
3.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
5.0,0.3026315789473684
3.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
3.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
3.5,0.3026315789473684
3.0,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
3.0,0.3026315789473684
3.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
3.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
4.0,0.3026315789473684
3.5,0.3026315789473684
3.5,0.3026315789473684
4.0,0.3026315789473684
4.0,0.3026315789473684
3.0,0.3026315789473684
