overall_step,Malty
5.0,0.32894736842105265
4.5,0.32894736842105265
4.5,0.32894736842105265
5.0,0.32894736842105265
4.5,0.32894736842105265
4.0,0.32894736842105265
4.0,0.32894736842105265
4.5,0.32894736842105265
5.0,0.32894736842105265
4.5,0.32894736842105265
5.0,0.32894736842105265
4.0,0.32894736842105265
4.0,0.32894736842105265
5.0,0.32894736842105265
5.0,0.32894736842105265
4.0,0.32894736842105265
5.0,0.32894736842105265
5.0,0.32894736842105265
4.5,0.32894736842105265
4.5,0.32894736842105265
4.5,0.32894736842105265
5.0,0.32894736842105265
4.0,0.32894736842105265
4.0,0.04605263157894735
3.5,0.04605263157894735
4.0,0.04605263157894735
4.0,0.04605263157894735
4.0,0.04605263157894735
3.0,0.04605263157894735
3.0,0.04605263157894735
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.5,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
3.0,0.23026315789473684
3.5,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
3.5,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.5,0.23026315789473684
3.5,0.23026315789473684
4.0,0.23026315789473684
3.5,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
3.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
3.5,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.5,0.23026315789473684
3.0,0.23026315789473684
3.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
3.5,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.5,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.5,0.23026315789473684
3.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
3.5,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.5,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
3.5,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
3.0,0.23026315789473684
4.0,0.23026315789473684
3.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.5,0.23026315789473684
3.5,0.23026315789473684
4.0,0.23026315789473684
3.5,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
4.5,0.23026315789473684
4.0,0.23026315789473684
3.5,0.23026315789473684
4.0,0.23026315789473684
4.0,0.23026315789473684
3.0,0.23026315789473684
4.0,0.23026315789473684
3.5,0.23026315789473684
4.0,0.23026315789473684
