overall_step,Bitter
3.5,0.09999999999999999
3.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
5.0,0.09999999999999999
3.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.5,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.5,0.09999999999999999
3.5,0.09999999999999999
3.0,0.09999999999999999
4.0,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.5,0.09999999999999999
3.0,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
3.0,0.09999999999999999
4.5,0.09999999999999999
4.0,0.09999999999999999
3.5,0.09999999999999999
3.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.5,0.09999999999999999
4.0,0.09999999999999999
3.5,0.09999999999999999
3.0,0.09999999999999999
3.5,0.09999999999999999
3.0,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
3.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
3.5,0.09999999999999999
3.5,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
3.0,0.09999999999999999
3.0,0.09999999999999999
4.0,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
3.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.5,0.09999999999999999
4.0,0.09999999999999999
4.5,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
3.0,0.09999999999999999
4.0,0.09999999999999999
3.5,0.09999999999999999
3.5,0.09999999999999999
3.5,0.09999999999999999
3.5,0.09999999999999999
4.5,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.5,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
3.0,0.09999999999999999
4.0,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
3.5,0.09999999999999999
5.0,0.09999999999999999
4.0,0.09999999999999999
4.5,0.09999999999999999
3.5,0.09999999999999999
3.5,0.09999999999999999
3.5,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
4.0,0.09999999999999999
