week,score
1,0.06986051426085087
2,0.5540220494613621
3,0.7673405489471087
4,0.5850163446074831
5,0.5035881624414265
6,0.5248085377222932
7,0.8377924096954056
8,0.8944947222664019
9,0.04140056608646486
10,0.9966326357175078
11,0.8832356823300402
12,0.28818031497945656
13,0.5725263497089736
14,-0.10330404185780681
15,-0.5741900004124493
16,0.0010508640668696406
17,-0.19228673258774423
18,-0.04080807019785508
19,-0.7550604137020497
20,-0.5454957948674598
21,-0.9275958173353156
22,-0.5822740521876276
23,-0.38831591331487997
24,-0.6872250226576352
25,-0.8237109293648008
26,-0.552609536263513
27,-1.4788359850985517
28,-1.9483854383733477
29,-1.255349891757142
30,-1.2886925864052885
31,-1.1628618687758252
32,-1.0672514094835501
33,-0.7853216095524302
34,-0.6741709252382299
35,-0.8067680238504261
36,-1.1724428121896298
37,-0.023369031381829185
38,0.32814716990776094
39,0.82374752614425
40,-0.2303553811790875
41,-0.057880357829389925
42,-0.10084880252974762
43,-0.4138810562055892
44,0.31199341959815197
45,0.35167692055343736
46,3.6607506343107423
47,1.7409873690254918
48,0.8414638679400973
49,0.2439283113104329
50,0.6625069159073815
51,-0.12031214768910595
52,-0.6225902152346522
53,2.8970420305329294
