week,score
1,-0.6220931407425939
2,0.3755271740613837
3,-0.23754435271227595
4,0.5310847924586494
5,0.05181883047835238
6,-0.8916062342144616
7,1.3026448144906608
8,0.3114351078028486
9,0.33193998169379463
10,2.5552583900646413
11,1.0157850760866132
12,2.0774401636844355
13,1.536677629752772
14,0.9233730713967265
15,0.2529662022420171
16,0.08311150852656059
17,0.6863878570871066
18,0.8937403698714418
19,1.7231806464022825
20,0.8221578206876692
21,-0.5349971142887637
22,-0.15255231902795335
23,0.18915361580959028
24,0.3066452621642809
25,0.5003418436818972
26,-0.37158213645888
27,-0.7768451119370752
28,-0.25351594029723135
29,-0.35547812361260306
30,-1.2771353030892194
31,-1.205099883163793
32,-1.3141249087651898
33,-1.2076169374387413
34,-0.9612233239511927
35,-0.8751954432947519
36,-0.5291937701298058
37,-0.799784359725306
38,0.021281938093956666
39,0.12992517152912014
40,-0.6094761773624447
41,-0.3456570968608495
42,-0.8327066417174638
43,-1.0160069801358478
44,-0.5222539439225896
45,-1.1796173993136363
46,2.736606796675475
47,0.46891059795903534
48,0.28355910293762565
49,1.1306455658942052
50,0.5549913410059538
51,0.8553636258233354
52,-1.896980048247127
53,0.8170643436544234
