week,score
1,0.018249948739907408
2,0.08672578511192922
3,-0.20608258990181225
4,0.5339008607825546
5,0.28001471996436095
6,0.5070878206429338
7,0.8720186699913807
8,0.9663433952526621
9,0.8121444771150332
10,0.5985765569008045
11,0.5223321999652323
12,1.0774334579472138
13,0.7490060201976276
14,0.3047299204246569
15,0.2631982973562537
16,0.3412571542275913
17,0.9453992988507178
18,0.6865657010349304
19,0.08253441344476393
20,-0.08707596971820748
21,-0.04018621896769334
22,0.10228094390703699
23,0.5832543797889566
24,-0.6984907900154945
25,-0.23183733553259153
26,-0.2745153542946621
27,-1.2963739150294635
28,-1.2356660716207462
29,-1.1484857360187406
30,-1.3987085033918378
31,-1.5619346064177777
32,-1.5105480061983
33,-1.4476199938890426
34,-1.8197648685113643
35,-1.9864973463526725
36,-1.2503706996877608
37,-0.6175045275270702
38,-1.5502817463400604
39,-0.1850838704838052
40,-0.07231692094834227
41,-0.4678666430040121
42,-0.6948981143843583
43,-0.42113957096796745
44,0.29756006554451325
45,-0.2868525887735245
46,2.793069002142813
47,0.9096389163142701
48,1.9091501601884207
49,1.8542007827781506
50,0.8164890566513581
51,0.6526324659651587
52,-0.1576778737710899
53,1.0819853905176147
