week,score
1,-0.6127378146983843
2,-0.2049764203433662
3,-0.1424409620535748
4,-0.5597909054499761
5,-0.3647192637414331
6,-0.2095329847001
7,0.38606256173760184
8,-0.5300583322067863
9,0.4707783504392034
10,0.21299953631726531
11,0.30901967421740173
12,0.5672443768490899
13,0.42990104472828483
14,1.3284002545701992
15,0.787615235012972
16,0.9767565707818328
17,1.3486057796419286
18,0.09181037278182898
19,-0.09542224969382308
20,-0.3093746758081437
21,0.808106693050183
22,0.6983748637174463
23,-0.6916594926074188
24,-1.1654990080278833
25,-0.004930967991562475
26,-0.30152729595946964
27,-1.5324751190701027
28,-0.0869719996216852
29,-0.3708257202875555
30,0.5059425136116743
31,-0.08693648138487914
32,-0.8372830467305536
33,-1.346434698556033
34,-0.325267331455048
35,-0.5985536130505468
36,-0.6346940493301968
37,0.06985201222729268
38,-0.22678241675106542
39,-0.13077063351899645
40,0.06902855289886024
41,-0.4404023621145099
42,0.5268464474737671
43,-0.013028683578751924
44,0.3114637133681297
45,0.08420089426393818
46,1.4478928996666232
47,-0.19086992508969688
48,0.49841761710680194
49,-0.47842913243514595
50,0.5121256965409258
51,0.007190363619782404
52,-1.0871713690740938
53,5.563978929502131
